"search_key","type","number","congress","effective_date","year","month","bioguide_id","issue"
"[""china""]","HAMDT","764","115","7/6/2018","2018","06","T000474","National Security"
"[""china""]","HAMDT","765","115","7/6/2018","2018","06","K000380","National Security"
"[""china""]","HAMDT","766","115","7/6/2018","2018","06","R000599","National Security"
"[""china""]","HAMDT","767","115","7/6/2018","2018","06","J000292","National Security"
"[""china""]","HAMDT","768","115","7/6/2018","2018","06","R000599","Health"
"[""china""]","HAMDT","769","115","7/6/2018","2018","06","M001197","Emergency Management"
"[""china""]","HAMDT","770","115","7/6/2018","2018","06","W000800","National Security"
"[""china""]","HAMDT","788","115","15/6/2018","2018","06","G000568","Crime and Law Enforcement"
"[""china""]","HAMDT","789","115","15/6/2018","2018","06","J000032","Crime and Law Enforcement"
"[""china""]","HAMDT","790","115","15/6/2018","2018","06","M001185","Crime and Law Enforcement"
"[""china""]","HAMDT","791","115","15/6/2018","2018","06","T000238","Crime and Law Enforcement"
"[""china""]","HAMDT","805","115","26/6/2018","2018","06","J000032","Armed Forces"
"[""china""]","HAMDT","806","115","26/6/2018","2018","06","L000579","Armed Forces"
"[""china""]","HAMDT","807","115","26/6/2018","2018","06","N000179","Armed Forces"
"[""china""]","HAMDT","808","115","26/6/2018","2018","06","M000312","Armed Forces"
"[""china""]","HAMDT","810","115","26/6/2018","2018","06","M001197","Armed Forces"
"[""china""]","HAMDT","811","115","26/6/2018","2018","06","S001200","National Security"
"[""china""]","HAMDT","812","115","26/6/2018","2018","06","L000559","Armed Forces"
"[""china""]","HAMDT","813","115","26/6/2018","2018","06","L000563","National Security"
"[""china""]","HAMDT","814","115","26/6/2018","2018","06","S001200","Armed Forces"
"[""china""]","HAMDT","815","115","26/6/2018","2018","06","V000108","National Security"
"[""china""]","HAMDT","816","115","26/6/2018","2018","06","P000592","National Security"
"[""china""]","HAMDT","817","115","26/6/2018","2018","06","V000108","National Security"
"[""china""]","HAMDT","820","115","27/6/2018","2018","06","F000462","Armed Forces"
"[""china""]","HAMDT","821","115","27/6/2018","2018","06","R000608","Armed Forces"
"[""china""]","HAMDT","822","115","27/6/2018","2018","06","L000562","Armed Forces"
"[""china""]","HAMDT","823","115","27/6/2018","2018","06","K000382","Armed Forces"
"[""china""]","HAMDT","824","115","27/6/2018","2018","06","G000579","Armed Forces"
"[""china""]","HAMDT","825","115","27/6/2018","2018","06","G000579","Armed Forces"
"[""china""]","HAMDT","826","115","27/6/2018","2018","06","H001067","Armed Forces"
"[""china""]","HAMDT","827","115","27/6/2018","2018","06","W000800","Armed Forces"
"[""china""]","HAMDT","828","115","27/6/2018","2018","06","N000127","Armed Forces"
"[""china""]","HAMDT","829","115","27/6/2018","2018","06","G000571","Armed Forces"
"[""china""]","HAMDT","830","115","27/6/2018","2018","06","D000620","Armed Forces"
"[""china""]","HAMDT","831","115","27/6/2018","2018","06","J000032","Armed Forces"
"[""china""]","HAMDT","832","115","27/6/2018","2018","06","C001101","Armed Forces"
"[""china""]","HAMDT","833","115","27/6/2018","2018","06","C001087","Armed Forces"
"[""china""]","HAMDT","834","115","27/6/2018","2018","06","L000559","Armed Forces"
"[""china""]","HAMDT","835","115","27/6/2018","2018","06","L000559","Armed Forces"
"[""taiwan"", ""china""]","HAMDT","838","115","27/6/2018","2018","06","G000574","Armed Forces"
"[""taiwan"", ""china""]","HAMDT","839","115","27/6/2018","2018","06","W000804","Armed Forces"
"[""taiwan"", ""china""]","HAMDT","840","115","27/6/2018","2018","06","M001202","Armed Forces"
"[""taiwan"", ""china""]","HAMDT","841","115","27/6/2018","2018","06","C001069","Armed Forces"
"[""china""]","HAMDT","855","115","12/7/2018","2018","07","S001150","National Security"
"[""china""]","HAMDT","856","115","12/7/2018","2018","07","S001190","National Security"
"[""china""]","HAMDT","857","115","12/7/2018","2018","07","J000032","National Security"
"[""china""]","HAMDT","858","115","12/7/2018","2018","07","V000130","National Security"
"[""china""]","HAMDT","859","115","12/7/2018","2018","07","T000474","National Security"
"[""china""]","HAMDT","860","115","12/7/2018","2018","07","H000324","National Security"
"[""china""]","HAMDT","861","115","12/7/2018","2018","07","S001190","National Security"
"[""china""]","HAMDT","862","115","12/7/2018","2018","07","B001287","National Security"
"[""china""]","HAMDT","863","115","12/7/2018","2018","07","K000379","National Security"
"[""china""]","HAMDT","864","115","12/7/2018","2018","07","R000602","National Security"
"[""china""]","HAMDT","865","115","12/7/2018","2018","07","L000563","National Security"
"[""china""]","HAMDT","907","115","18/7/2018","2018","07","M001160","Government Operations and Politics"
"[""china""]","HAMDT","908","115","18/7/2018","2018","07","M001190","Government Operations and Politics"
"[""china""]","HAMDT","909","115","18/7/2018","2018","07","M001190","Government Operations and Politics"
"[""china""]","HAMDT","910","115","18/7/2018","2018","07","M001160","Health"
"[""china""]","HAMDT","911","115","18/7/2018","2018","07","M001159","Water Resources Development"
"[""china""]","HAMDT","912","115","18/7/2018","2018","07","L000583","Environmental Protection"
"[""china""]","HAMDT","913","115","18/7/2018","2018","07","L000564","Environmental Protection"
"[""china""]","HAMDT","914","115","18/7/2018","2018","07","L000564","Public Lands and Natural Resources"
"[""china""]","HAMDT","915","115","18/7/2018","2018","07","G000289","Environmental Protection"
"[""china""]","HAMDT","916","115","18/7/2018","2018","07","G000574","Public Lands and Natural Resources"
"[""china""]","HAMDT","917","115","18/7/2018","2018","07","B001289","Government Operations and Politics"
"[""china""]","HAMDT","918","115","18/7/2018","2018","07","B001248","Government Operations and Politics"
"[""china""]","HAMDT","919","115","18/7/2018","2018","07","E000294","Public Lands and Natural Resources"
"[""china""]","HAMDT","920","115","18/7/2018","2018","07","G000576","Environmental Protection"
"[""china""]","HAMDT","921","115","18/7/2018","2018","07","C001078","Environmental Protection"
"[""china""]","HAMDT","922","115","18/7/2018","2018","07","Y000033","Public Lands and Natural Resources"
"[""china""]","HAMDT","923","115","18/7/2018","2018","07","P000605","Environmental Protection"
"[""china""]","HAMDT","924","115","18/7/2018","2018","07","P000588","Public Lands and Natural Resources"
"[""china""]","HAMDT","925","115","18/7/2018","2018","07","P000588","Public Lands and Natural Resources"
"[""china""]","HAMDT","926","115","18/7/2018","2018","07","G000565","Public Lands and Natural Resources"
"[""china""]","HAMDT","927","115","18/7/2018","2018","07","P000599","Government Operations and Politics"
"[""china""]","HAMDT","928","115","18/7/2018","2018","07","D000612","Government Operations and Politics"
"[""china""]","HAMDT","929","115","18/7/2018","2018","07","A000374","Agriculture and Food"
"[""china""]","HAMDT","930","115","18/7/2018","2018","07","J000032","Public Lands and Natural Resources"
"[""china""]","HAMDT","931","115","18/7/2018","2018","07","J000032","Government Operations and Politics"
"[""china""]","HAMDT","932","115","18/7/2018","2018","07","H001071","Environmental Protection"
"[""china""]","HAMDT","933","115","18/7/2018","2018","07","S001195","Environmental Protection"
"[""china""]","HAMDT","934","115","18/7/2018","2018","07","L000557","Finance and Financial Sector"
"[""china""]","HAMDT","935","115","18/7/2018","2018","07","Y000033","Housing and Community Development"
"[""china""]","HAMDT","936","115","18/7/2018","2018","07","L000580","Housing and Community Development"
"[""china""]","HAMDT","937","115","18/7/2018","2018","07","P000601","Housing and Community Development"
"[""china""]","HAMDT","938","115","18/7/2018","2018","07","S001200","Economics and Public Finance"
"[""china""]","HAMDT","939","115","18/7/2018","2018","07","S001200","Finance and Financial Sector"
"[""china""]","HAMDT","940","115","18/7/2018","2018","07","C001112","Government Operations and Politics"
"[""china""]","HAMDT","941","115","18/7/2018","2018","07","K000392","Crime and Law Enforcement"
"[""china""]","HAMDT","942","115","18/7/2018","2018","07","M001202","Government Operations and Politics"
"[""china""]","HAMDT","943","115","18/7/2018","2018","07","P000598","Government Operations and Politics"
"[""china""]","HAMDT","944","115","18/7/2018","2018","07","C001112","Government Operations and Politics"
"[""china""]","HAMDT","945","115","18/7/2018","2018","07","Z000017","Housing and Community Development"
"[""china""]","HAMDT","946","115","18/7/2018","2018","07","P000609","Health"
"[""china""]","HAMDT","947","115","18/7/2018","2018","07","M001187","Government Operations and Politics"
"[""china""]","HAMDT","948","115","18/7/2018","2018","07","R000598","Housing and Community Development"
"[""china""]","HAMDT","949","115","18/7/2018","2018","07","M001156","Housing and Community Development"
"[""china""]","HCONRES","33","115","15/3/2017","2017","03","G000289","Art, Culture, Religion"
"[""china""]","HCONRES","55","115","18/5/2017","2017","05","M001180","Foreign Affairs"
"[""china""]","HCONRES","61","115","24/5/2017","2017","05","T000467","Armed Forces"
"[""china""]","HCONRES","67","115","28/6/2017","2017","06","S000522","Human Rights"
"[""china""]","HCONRES","71","115","21/7/2017","2017","07","B001273","Economics and Public Finance"
"[""china"", ""tibet""]","HCONRES","89","115","1/11/2017","2017","11","R000435","Foreign Affairs"
"[""china"", ""taiwan""]","HCONRES","124","115","20/6/2018","2018","06","R000409","Foreign Affairs"
"[""china""]","HCONRES","128","115","13/7/2018","2018","07","W000809","Government Operations and Politics"
"[""china""]","HR","6","115","13/6/2018","2018","06","W000791","Government Operations and Politics"
"[""china""]","HR","147","115","3/1/2017","2017","01","F000448","Civil Rights and Liberties, Minority Issues"
"[""china"", ""tibet"", ""taiwan""]","HR","244","115","4/1/2017","2017","01","C001094","International Trade"
"[""china""]","HR","392","115","10/1/2017","2017","01","C001076","Immigration"
"[""china""]","HR","609","115","23/1/2017","2017","01","K000376","Armed Forces"
"[""china""]","HR","670","115","24/1/2017","2017","01","L000397","Immigration"
"[""china""]","HR","695","115","24/1/2017","2017","01","S001150","Government Operations and Politics"
"[""china""]","HR","870","115","3/2/2017","2017","02","P000599","Science, Technology, Communications"
"[""china""]","HR","1048","115","14/2/2017","2017","02","K000362","International Trade"
"[""china""]","HR","1107","115","16/2/2017","2017","02","A000369","Environmental Protection"
"[""china""]","HR","1407","115","7/3/2017","2017","03","H001048","Foreign Affairs"
"[""china""]","HR","1415","115","7/3/2017","2017","03","S000522","Foreign Affairs"
"[""china"", ""tibet"", ""taiwan""]","HR","1625","115","20/3/2017","2017","03","R000487","Agriculture and Food"
"[""china""]","HR","1644","115","21/3/2017","2017","03","R000487","Foreign Affairs"
"[""china""]","HR","1781","115","29/3/2017","2017","03","D000625","Crime and Law Enforcement"
"[""china""]","HR","1852","115","3/4/2017","2017","04","C001110","Government Operations and Politics"
"[""china"", ""tibet""]","HR","1872","115","4/4/2017","2017","04","M000312","Foreign Affairs"
"[""china""]","HR","2061","115","6/4/2017","2017","04","R000435","Foreign Affairs"
"[""china""]","HR","2176","115","26/4/2017","2017","04","M001202","Armed Forces"
"[""china""]","HR","2185","115","27/4/2017","2017","04","P000606","Foreign Affairs"
"[""china""]","HR","2231","115","28/4/2017","2017","04","D000617","Foreign Affairs"
"[""china""]","HR","2232","115","28/4/2017","2017","04","R000435","Foreign Affairs"
"[""china""]","HR","2314","115","3/5/2017","2017","05","G000574","Government Operations and Politics"
"[""china""]","HR","2357","115","4/5/2017","2017","05","D000191","Commerce"
"[""china""]","HR","2358","115","4/5/2017","2017","05","R000487","Armed Forces"
"[""china""]","HR","2397","115","4/5/2017","2017","05","Y000065","Art, Culture, Religion"
"[""china""]","HR","2496","115","17/5/2017","2017","05","F000448","Foreign Affairs"
"[""china""]","HR","2537","115","18/5/2017","2017","05","M001187","Government Operations and Politics"
"[""china"", ""taiwan""]","HR","2621","115","24/5/2017","2017","05","T000238","Armed Forces"
"[""china""]","HR","2658","115","25/5/2017","2017","05","E000179","Foreign Affairs"
"[""china""]","HR","2756","115","26/5/2017","2017","05","P000096","International Trade"
"[""tibet""]","HR","2768","115","30/5/2017","2017","05","T000470","Public Lands and Natural Resources"
"[""china"", ""taiwan""]","HR","2810","115","7/6/2017","2017","06","T000238","Armed Forces"
"[""china""]","HR","2825","115","8/6/2017","2017","06","M001157","Government Operations and Politics"
"[""china""]","HR","2958","115","20/6/2017","2017","06","L000582","Energy"
"[""china""]","HR","2966","115","20/6/2017","2017","06","R000515","Foreign Affairs"
"[""china""]","HR","3085","115","27/6/2017","2017","06","P000588","Armed Forces"
"[""tibet""]","HR","3087","115","27/6/2017","2017","06","S000244","Immigration"
"[""china""]","HR","3180","115","11/7/2017","2017","07","N000181","Government Operations and Politics"
"[""china""]","HR","3219","115","13/7/2017","2017","07","G000377","Armed Forces"
"[""china""]","HR","3233","115","13/7/2017","2017","07","M001180","International Trade"
"[""china""]","HR","3261","115","14/7/2017","2017","07","T000474","International Trade"
"[""china""]","HR","3267","115","17/7/2017","2017","07","C001048","Foreign Affairs"
"[""china""]","HR","3268","115","17/7/2017","2017","07","A000055","Agriculture and Food"
"[""china"", ""taiwan""]","HR","3320","115","19/7/2017","2017","07","Y000065","Foreign Affairs"
"[""china""]","HR","3337","115","20/7/2017","2017","07","D000216","Agriculture and Food"
"[""china"", ""tibet"", ""taiwan""]","HR","3354","115","21/7/2017","2017","07","C000059","International Trade"
"[""china"", ""tibet"", ""taiwan""]","HR","3362","115","24/7/2017","2017","07","R000395","Foreign Affairs"
"[""china""]","HR","3364","115","24/7/2017","2017","07","R000487","Congressional political operations"
"[""china""]","HR","3428","115","26/7/2017","2017","07","E000294","Government Operations and Politics"
"[""china""]","HR","3587","115","28/7/2017","2017","07","G000585","National Security"
"[""china""]","HR","3592","115","28/7/2017","2017","07","J000298","Health"
"[""china""]","HR","3776","115","14/9/2017","2017","09","R000487","National Security"
"[""china""]","HR","3810","115","21/9/2017","2017","09","C001078","Foreign Affairs"
"[""china"", ""hong kong""]","HR","3856","115","27/9/2017","2017","09","S000522","Foreign Affairs"
"[""china""]","HR","3960","115","4/10/2017","2017","10","S000522","Human Rights"
"[""china""]","HR","4017","115","11/10/2017","2017","10","G000583","Foreign Affairs"
"[""china""]","HR","4027","115","11/10/2017","2017","10","W000812","Foreign Affairs"
"[""china""]","HR","4123","115","25/10/2017","2017","10","G000583","National Security"
