"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Law",116,"Committee on Agriculture","Democratic",1,0.232485415415024,5.461,13.4683,14.6521,0.162619783570667,0.401064279630986,0.436315936798347,"prof"
"Law",116,"Committee on Agriculture","Republican",0,0.22001029193293,6.4878,15.6261,14.5659,0.176876646001341,0.426013773248491,0.397109580750168,"dom"
"Law",116,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.281771254085099,0.6581,1.8975,1.924,0.146910438432003,0.423586927404233,0.429502634163765,"prof"
"Law",116,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.238266893813509,1.6421,5.671,4.3634,0.140632895131246,0.485676358497838,0.373690746370916,"dom"
"Law",116,"Committee on Appropriations","Democratic",0,0.254067048144749,8.3479,23.6343,21.9178,0.154877551020408,0.438484230055659,0.406638218923933,"dom"
"Law",116,"Committee on Appropriations","Republican",0,0.234960937168418,8.4693,19.8509,19.2825,0.177916378692805,0.41701206024028,0.405071561066914,"dom"
"Law",116,"Committee on Armed Services","Democratic",1,0.258562592442582,10.6364,26.6262,26.6321,0.166467641291062,0.416720009640862,0.416812349068076,"prof"
"Law",116,"Committee on Armed Services","Independent",0,0.33052183498866,0.3579,1.101,0.9689,0.14741741494357,0.453496993162534,0.399085591893896,"dom"
"Law",116,"Committee on Armed Services","Republican",1,0.237050130892872,5.0855,16.5222,13.0921,0.146557040674586,0.476146836581191,0.377296122744223,"dom"
"Law",116,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.315111233971605,0.5263,0.9441,0.9987,0.213154590741566,0.382366044307642,0.404479364950792,"prof"
"Law",116,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.268872370280752,0.5216,1.8367,1.7432,0.127172985493112,0.447811776179447,0.425015238327441,"dom"
"Law",116,"Committee on Commerce, Science, and Transportation","Democratic",0,0.319812957449115,0.6387,1.9245,1.942,0.141769510787534,0.427173044481932,0.431057444730534,"prof"
"Law",116,"Committee on Commerce, Science, and Transportation","Republican",0,0.161876598793669,0.1974,1.327,0.7879,0.0853695454742032,0.573887471348873,0.340742983176923,"dom"
"Law",116,"Committee on Education and the Workforce","Democratic",0,0.271402762593635,3.412,6.8538,6.7257,0.200806285495689,0.403366389076891,0.39582732542742,"dom"
"Law",116,"Committee on Education and the Workforce","Republican",0,0.191036116461936,2.8612,6.6426,6.1376,0.182924802127687,0.424680655184319,0.392394542687995,"dom"
"Law",116,"Committee on Energy and Commerce","Democratic",0,0.229068012361089,6.2566,20.9028,20.988,0.129946788403943,0.434141822819093,0.435911388776964,"prof"
"Law",116,"Committee on Energy and Commerce","Republican",0,0.179183639106115,7.9294,19.9642,21.1449,0.161697441805928,0.407112778735076,0.431189779458996,"prof"
"Law",116,"Committee on Energy and Natural Resources","Democratic",0,0.0573114052507534,1.4711,0.5658,1.8091,0.382501300052002,0.147113884555382,0.470384815392616,"prof"
"Law",116,"Committee on Energy and Natural Resources","Republican",0,0.186171270417122,0.267,1.3685,0.8753,0.106340608570973,0.545045403855345,0.348613987573682,"dom"
"Law",116,"Committee on Environment and Public Works","Democratic",0,0.268720076264634,0.752,2.0754,2.2312,0.148657731388131,0.410271616652829,0.44107065195904,"prof"
"Law",116,"Committee on Environment and Public Works","Republican",0,0.331110607427681,0.4463,0.9722,0.9794,0.186121189374036,0.405438091663539,0.408440718962426,"prof"
"Law",116,"Committee on Ethics","Democratic",0,0.262820213811437,0.4172,0.9881,1.1002,0.166513669926162,0.394372380762323,0.439113949311515,"prof"
"Law",116,"Committee on Finance","Democratic",0,0.270722879758464,0.3483,1.1122,1.1038,0.135826541356316,0.433724603205553,0.430448855438131,"dom"
"Law",116,"Committee on Financial Services","Democratic",2,0.221561374141281,9.9479,17.4066,20.1001,0.209629835674518,0.36680532551112,0.423564838814362,"prof"
"Law",116,"Committee on Financial Services","Republican",0,0.233424004545476,7.2318,23.9953,19.4161,0.142799033236446,0.473810896625806,0.383390070137748,"dom"
"Law",116,"Committee on Foreign Affairs","Democratic",2,0.229854512039758,3.9245,7.8851,8.2817,0.195333303469661,0.392463404558192,0.412203291972147,"prof"
"Law",116,"Committee on Foreign Affairs","Republican",0,0.278900229897173,3.7537,10.9855,10.1077,0.151073172105977,0.442127589357224,0.406799238536799,"dom"
"Law",116,"Committee on Foreign Relations","Democratic",0,0.268720076264634,0.376,1.0377,1.1156,0.148657731388131,0.410271616652829,0.44107065195904,"prof"
"Law",116,"Committee on Foreign Relations","Republican",1,0.250334420025873,0.9931,3.3461,2.6226,0.14264988939642,0.480637191530926,0.376712919072654,"dom"
"Law",116,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.291943153387314,0.3165,0.9654,0.9187,0.14382441152413,0.438698536762701,0.417477051713169,"dom"
"Law",116,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.218554946000405,0.3584,1.0264,0.8182,0.162687244666364,0.465910122560145,0.371402632773491,"dom"
"Law",116,"Committee on Homeland Security","Democratic",0,0.236279856632199,3.3477,4.9909,6.361,0.227740890908596,0.339526245612125,0.432732863479278,"prof"
"Law",116,"Committee on Homeland Security","Republican",0,0.263419084968406,1.4186,3.9564,4.0202,0.150991995912807,0.421108651226158,0.427899352861035,"prof"
"Law",116,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.272797188017774,0.3758,0.9828,1.005,0.158994753765443,0.415806397021493,0.425198849213065,"prof"
"Law",116,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.24311511079848,0.0767,0.8453,0.7796,0.045075223319229,0.496767748001881,0.45815702867889,"dom"
"Law",116,"Committee on House Administration","Democratic",0,0.330438104035261,1.1984,3.5127,2.9572,0.156279749096932,0.458080669770353,0.385639581132715,"dom"
"Law",116,"Committee on House Administration","Republican",0,0.163207550183505,0.7666,0.9539,1.3532,0.24940625305007,0.31034258385659,0.44025116309334,"prof"
"Law",116,"Committee on Indian Affairs","Democratic",0,0.262769562356007,1.3008,3.0798,3.3289,0.168726895388806,0.399481159608276,0.431791945002918,"prof"
"Law",116,"Committee on Indian Affairs","Republican",1,0.292511186242635,1.8867,5.0895,4.7197,0.161312938722116,0.435152489333869,0.403534571944015,"dom"
"Law",116,"Committee on Natural Resources","Democratic",0,0.281704849162481,1.7103,6.3394,5.9206,0.122423999484621,0.453776941082153,0.423799059433226,"dom"
"Law",116,"Committee on Natural Resources","Republican",0,0.238813194378058,1.9816,6.5241,5.7386,0.139115295240903,0.458014784861313,0.402869919897784,"dom"
"Law",116,"Committee on Oversight and Accountability","Democratic",0,0.254001950655968,3.0318,4.9423,5.882,0.218806157576807,0.356687668247198,0.424506174175995,"prof"
"Law",116,"Committee on Oversight and Accountability","Republican",0,0.238976174102565,4.8581,10.875,10.4684,0.185413048871248,0.415052573325955,0.399534377802798,"dom"
"Law",116,"Committee on Rules","Democratic",0,0.240733236460977,0.276,0.8426,0.8787,0.138186551844991,0.421869523857207,0.439943924297802,"prof"
"Law",116,"Committee on Rules","Republican",0,0.213891305883526,0.305,0.963,0.7396,0.151922693763698,0.479677226539151,0.368400079697151,"dom"
"Law",116,"Committee on Rules and Administration","Democratic",0,0.272797188017774,0.3758,0.9828,1.005,0.158994753765443,0.415806397021493,0.425198849213065,"prof"
"Law",116,"Committee on Science, Space, and Technology","Democratic",0,0.307230119908101,1.1378,1.7402,2.0424,0.231241362490854,0.353670433298106,0.41508820421104,"prof"
"Law",116,"Committee on Science, Space, and Technology","Republican",0,0.282677757477589,0.2602,0.9767,0.9946,0.116603181716334,0.437687654044365,0.445709164239301,"prof"
"Law",116,"Committee on Small Business","Democratic",1,0.258245838832803,0.4491,0.8681,1.0094,0.193028453537351,0.373119573626751,0.433851972835898,"prof"
"Law",116,"Committee on Small Business","Republican",0,0.311969579618499,0.4108,0.8852,0.91,0.186219401631913,0.401269265639166,0.412511332728921,"prof"
"Law",116,"Committee on Small Business and Entrepreneurship","Republican",0,0.261391561122629,0.2305,1.0417,1.0232,0.100418227759868,0.453820684847957,0.445761087392176,"dom"
"Law",116,"Committee on Transportation and Infrastructure","Democratic",3,0.258871626802899,3.0139,8.8435,8.8159,0.145787078018507,0.427773988671378,0.426438933310115,"dom"
"Law",116,"Committee on Transportation and Infrastructure","Republican",0,0.261353751886877,1.821,5.1858,4.8252,0.153904665314402,0.438286004056795,0.407809330628803,"dom"
"Law",116,"Committee on Veterans' Affairs","Democratic",0,0.260841591744728,1.4297,2.9196,3.3517,0.185651214128035,0.379119594857811,0.435229191014154,"prof"
"Law",116,"Committee on Ways and Means","Democratic",0,0.244110490007305,4.3366,11.254,11.4885,0.160145647381191,0.415597268742314,0.424257083876495,"prof"
"Law",116,"Committee on Ways and Means","Republican",0,0.250581995796945,3.8032,12.0422,10.1668,0.146208317635571,0.462944310746496,0.390847371617933,"dom"
"Law",116,"Committee on the Budget","Democratic",1,0.265925727288858,3.8014,7.6782,8.6174,0.189152609842265,0.382057023436334,0.428790366721401,"prof"
"Law",116,"Committee on the Budget","Independent",1,0.389871124525601,0.306,1.2451,1.0542,0.117452884504664,0.477910413388093,0.404636702107243,"dom"
"Law",116,"Committee on the Budget","Republican",1,0.259909773316556,4.3996,13.1614,11.3349,0.152256894576739,0.455476382462564,0.392266722960697,"dom"
"Law",116,"Committee on the Judiciary","Democratic",1,0.26333713789204,0.9608,2.9149,3.1652,0.136459827578861,0.413995369910097,0.449544802511043,"prof"
"Law",116,"Committee on the Judiciary","Republican",1,0.274456173978143,0.9418,2.6806,2.6862,0.149288273150937,0.42491202485496,0.425799701994103,"prof"
"Law",116,"Joint Committee on Taxation","Republican",0,0.315111233971605,0.5263,0.9441,0.9987,0.213154590741566,0.382366044307642,0.404479364950792,"prof"
"Law",116,"Joint Committee on the Library","Republican",0,0.161876598793669,0.1974,1.327,0.7879,0.0853695454742032,0.573887471348873,0.340742983176923,"dom"
"Law",116,"Joint Economic Committee","Democratic",0,0.257755749525124,0.925,2.097,2.3239,0.173029798537197,0.392263229764866,0.434706971697937,"prof"
"Law",116,"Joint Economic Committee","Republican",2,0.271989208502791,1.7121,5.1232,4.4842,0.15125226379257,0.452599496444189,0.39614823976324,"dom"
"Law",116,"Permanent Select Committee on Intelligence","Democratic",1,0.28237785416777,3.6943,12.0217,11.4025,0.136228036211442,0.443302542544757,0.4204694212438,"dom"
"Law",116,"Permanent Select Committee on Intelligence","Republican",0,0.283133856924042,2.2558,5.9906,5.9378,0.159036110601937,0.422343170570071,0.418620718827992,"dom"
"Law",116,"Select Committee on Ethics","Democratic",0,0.26785071811895,0.8492,1.9112,2.1653,0.172401892116856,0.388005765677975,0.439592342205169,"prof"
"Law",116,"Select Committee on Ethics","Republican",0,0.315111233971605,0.5263,0.9441,0.9987,0.213154590741566,0.382366044307642,0.404479364950792,"prof"
"Law",116,"Select Committee on Intelligence","Democratic",0,0.268941629810931,1.3856,4.6973,4.5403,0.130431508396717,0.442173732961819,0.427394758641464,"dom"
"Law",116,"Select Committee on Intelligence","Independent",0,0.298500100732968,0.1446,1.0795,1.0059,0.0648430493273543,0.484080717488789,0.451076233183857,"dom"
"Law",116,"Select Committee on Intelligence","Republican",1,0.185105943018526,1.0769,1.9447,2.1056,0.210036667186769,0.379290841004837,0.410672491808394,"prof"
"Law",116,"Select Committee on the Modernization of Congress","Republican",0,0.266745867799361,0.2755,0.949,0.9473,0.12685330140897,0.436964729717285,0.436181968873745,"dom"
"Law",116,"Special Committee on Aging","Democratic",0,0.311362633178206,1.3682,4.1687,4.1259,0.141594568862028,0.431417394544025,0.426988036593948,"dom"
"Law",116,"Special Committee on Aging","Independent",0,0.312925934763176,0.5221,0.9705,1.0197,0.207817537714445,0.386299406917964,0.405883055367592,"prof"
"Law",116,"Special Committee on Aging","Republican",1,0.231771612236299,1.0632,5.685,4.5002,0.0945201095266882,0.505405213185875,0.400074677287436,"dom"
"Law",116,"United States Senate Caucus on International Narcotics Control","Democratic",1,0.3537977703769,0.3163,1.0852,0.9961,0.131923590256924,0.452619285952619,0.415457123790457,"dom"
"Law",116,"United States Senate Caucus on International Narcotics Control","Republican",0,0.281096250878234,0.866,1.8823,1.8122,0.189891459269817,0.412739831158864,0.397368709571319,"dom"
"Law",116,NA,"Democratic",1,0.246713993549683,2.5348,4.6778,4.724,0.212355277047065,0.391887137040698,0.395757585912236,"prof"
"Law",116,NA,"Independent",0,0.248456963104076,0.4163,1.0113,1.1215,0.163312541681378,0.396728257031894,0.439959201286729,"prof"
"Law",116,NA,"Republican",2,0.281906628858347,3.0871,9.1851,8.4286,0.149129502241459,0.443707489565621,0.40716300819292,"dom"
"Law",117,"Committee on Agriculture","Democratic",0,0.100268301701377,17.3256,11.2744,23.3962,0.333208965270539,0.216831229974498,0.449959804754963,"prof"
"Law",117,"Committee on Agriculture","Republican",0,0.101612987239673,13.1245,8.6999,17.933,0.330114645323889,0.218824671633457,0.451060683042654,"prof"
"Law",117,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.0949198598593582,6.8937,4.1566,9.259,0.339435628012782,0.204664857971471,0.455899514015746,"prof"
"Law",117,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.102805384621034,8.508,5.5237,11.6931,0.330731434257992,0.214722757805697,0.454545807936311,"prof"
"Law",117,"Committee on Appropriations","Democratic",0,0.117354521383384,25.0047,19.2143,35.2658,0.31458467530899,0.241735526792544,0.443679797898466,"prof"
"Law",117,"Committee on Appropriations","Republican",0,0.108803201058782,20.6093,14.6112,28.8514,0.321658948774736,0.228043807035534,0.45029724418973,"prof"
"Law",117,"Committee on Armed Services","Democratic",3,0.106714047975454,26.1858,17.8481,36.2403,0.326204434301432,0.222339182452145,0.451456383246423,"prof"
"Law",117,"Committee on Armed Services","Independent",0,0.0667240625421826,1.1517,0.553,1.4467,0.365456622453513,0.175477565526433,0.459065812020055,"prof"
"Law",117,"Committee on Armed Services","Republican",1,0.121341091775823,20.757,16.3266,29.951,0.309646063376227,0.243554820943214,0.446799115680559,"prof"
"Law",117,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.0878374975500089,3.0382,1.756,4.0916,0.341916315919782,0.19761867248869,0.460465011591528,"prof"
"Law",117,"Committee on Banking, Housing, and Urban Affairs","Independent",0,0.0699876809333713,1.0861,0.5816,1.4924,0.343691655327363,0.184044808708585,0.472263535964052,"prof"
"Law",117,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.0787728853472404,3.2444,1.705,4.2858,0.351308038808039,0.184619715869716,0.464072245322245,"prof"
"Law",117,"Committee on Commerce, Science, and Transportation","Democratic",1,0.113239935283332,2.5503,1.9777,3.702,0.309878493317132,0.240303766707169,0.449817739975699,"prof"
"Law",117,"Committee on Commerce, Science, and Transportation","Republican",1,0.0896125002927212,5.26,2.8534,6.9624,0.348903540773956,0.189270221149126,0.461826238076918,"prof"
"Law",117,"Committee on Education and the Workforce","Democratic",2,0.10586350576938,9.2508,6.1962,12.4299,0.33184464556676,0.222270051548056,0.445885302885185,"prof"
"Law",117,"Committee on Education and the Workforce","Republican",1,0.112973689166426,7.6576,5.9044,11.1636,0.309703303458763,0.238797036270101,0.451499660271136,"prof"
"Law",117,"Committee on Energy and Commerce","Democratic",0,0.0888206850482686,12.9638,11.753,20.8357,0.284590307886505,0.258009988474837,0.457399703638659,"prof"
