bioguide_id,congress,chamber,stateCode,district,gender,committees
C000880,118,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Finance|Committee on the Budget|Joint Committee on Taxation"
C000880,119,Senate,ID,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Finance|Committee on the Budget|Joint Committee on Taxation"
C000512,88,House of Representatives,NH,2.0,,
C000512,89,House of Representatives,NH,2.0,,
C000512,90,House of Representatives,NH,2.0,,
C000512,91,House of Representatives,NH,2.0,,
C000512,92,House of Representatives,NH,2.0,,
C000512,93,House of Representatives,NH,2.0,,
C000512,94,House of Representatives,NH,2.0,,
C000512,95,House of Representatives,NH,2.0,,
C000512,96,House of Representatives,NH,2.0,,
C000873,91,House of Representatives,IL,13.0,,
C000873,92,House of Representatives,IL,13.0,,
C000873,93,House of Representatives,IL,12.0,,
C000873,94,House of Representatives,IL,12.0,,
C000873,95,House of Representatives,IL,12.0,,
C000873,96,House of Representatives,IL,12.0,,
C000873,97,House of Representatives,IL,12.0,,
C000873,98,House of Representatives,IL,12.0,,
C000873,99,House of Representatives,IL,12.0,,
C000873,100,House of Representatives,IL,12.0,,
C000873,101,House of Representatives,IL,12.0,,
C000873,102,House of Representatives,IL,12.0,,
C000873,103,House of Representatives,IL,8.0,,
C000873,104,House of Representatives,IL,8.0,,
C000873,105,House of Representatives,IL,8.0,,
C000873,106,House of Representatives,IL,8.0,,
C000873,107,House of Representatives,IL,8.0,,
C000873,108,House of Representatives,IL,8.0,,
C000523,96,House of Representatives,PA,23.0,,
C000523,97,House of Representatives,PA,23.0,,
C000523,98,House of Representatives,PA,23.0,,
C000523,99,House of Representatives,PA,23.0,,
C000523,100,House of Representatives,PA,23.0,,
C000523,101,House of Representatives,PA,23.0,,
C000523,102,House of Representatives,PA,23.0,,
C000523,103,House of Representatives,PA,5.0,,
C000523,104,House of Representatives,PA,5.0,,
C000919,96,House of Representatives,MI,13.0,,
C000919,97,House of Representatives,MI,13.0,,
C000919,98,House of Representatives,MI,13.0,,
C000919,99,House of Representatives,MI,13.0,,
C000919,100,House of Representatives,MI,13.0,,
C000919,101,House of Representatives,MI,13.0,,
C001006,76,House of Representatives,NE,4.0,,
C001006,77,House of Representatives,NE,4.0,,
C001006,78,House of Representatives,NE,1.0,,
C001006,79,House of Representatives,NE,1.0,,
C001006,80,House of Representatives,NE,1.0,,
C001006,81,House of Representatives,NE,1.0,,
C001006,82,House of Representatives,NE,1.0,,
C001006,83,House of Representatives,NE,1.0,,
C001006,84,Senate,NE,,,
C001006,85,Senate,NE,,,
C001006,86,Senate,NE,,,
C001006,87,Senate,NE,,,
C001006,88,Senate,NE,,,
C001006,89,Senate,NE,,,
C001006,90,Senate,NE,,,
C001006,91,Senate,NE,,,
C001006,92,Senate,NE,,,
C001006,93,Senate,NE,,,
C001006,94,Senate,NE,,,
C001006,95,Senate,NE,,,
C000537,103,House of Representatives,SC,6.0,,
C000537,104,House of Representatives,SC,6.0,,
C000537,105,House of Representatives,SC,6.0,,
C000537,106,House of Representatives,SC,6.0,,
C000537,107,House of Representatives,SC,6.0,,
C000537,108,House of Representatives,SC,6.0,,
C000537,109,House of Representatives,SC,6.0,,
C000537,110,House of Representatives,SC,6.0,,
C000537,111,House of Representatives,SC,6.0,,
C000537,112,House of Representatives,SC,6.0,,
C000537,113,House of Representatives,SC,6.0,,
C000537,114,House of Representatives,SC,6.0,,
C000537,115,House of Representatives,SC,6.0,,
C000537,116,House of Representatives,SC,6.0,,
C000537,117,House of Representatives,SC,6.0,M,Select Subcommittee on the Coronavirus Pandemic
C000537,118,House of Representatives,SC,6.0,,
C000537,119,House of Representatives,SC,6.0,M,Committee on Appropriations
C001037,106,House of Representatives,MA,8.0,,
C001037,107,House of Representatives,MA,8.0,,
C001037,108,House of Representatives,MA,8.0,,
C001037,109,House of Representatives,MA,8.0,,
C001037,110,House of Representatives,MA,8.0,,
C001037,111,House of Representatives,MA,8.0,,
C001037,112,House of Representatives,MA,8.0,M,Committee on Financial Services|Committee on Transportation and Infrastructure
C001037,113,House of Representatives,MA,7.0,M,Committee on Ethics|Committee on Financial Services|Committee on Transportation and Infrastructure
C001037,114,House of Representatives,MA,7.0,M,Committee on Ethics|Committee on Financial Services|Committee on Transportation and Infrastructure
C001037,115,House of Representatives,MA,7.0,,
C001038,106,House of Representatives,NY,7.0,,
C001038,107,House of Representatives,NY,7.0,,
C001038,108,House of Representatives,NY,7.0,,
C001038,109,House of Representatives,NY,7.0,,
C001038,110,House of Representatives,NY,7.0,,
C001038,111,House of Representatives,NY,7.0,,
C001038,112,House of Representatives,NY,7.0,M,Committee on Ways and Means
C001038,113,House of Representatives,NY,14.0,M,Committee on Ways and Means
C001038,114,House of Representatives,NY,14.0,M,Committee on Ways and Means
C001038,115,House of Representatives,NY,14.0,,
C001043,107,Senate,MO,,,
C001039,117,House of Representatives,FL,3.0,F,Committee on Agriculture|Committee on Homeland Security|Select Committee on Economic Disparity and Fairness in Growth
C001039,118,House of Representatives,FL,3.0,F,Committee on Agriculture|Committee on Energy and Commerce|Select Subcommittee on the Weaponization of the Federal Government
C001039,119,House of Representatives,FL,3.0,F,Committee on Agriculture|Committee on Energy and Commerce
C001042,107,Senate,NJ,,,
C001042,108,Senate,NJ,,,
C001042,109,Senate,NJ,,,
C000542,97,House of Representatives,IN,4.0,,
C000542,98,House of Representatives,IN,4.0,,
C000542,99,House of Representatives,IN,4.0,,
C000542,100,House of Representatives,IN,4.0,,
C000542,101,Senate,IN,,,
C000542,102,Senate,IN,,,
C000542,103,Senate,IN,,,
C000542,104,Senate,IN,,,
C000542,105,Senate,IN,,,
C000542,112,Senate,IN,,M,Committee on Appropriations|Committee on Energy and Natural Resources|Joint Economic Committee|Select Committee on Intelligence
C000542,113,Senate,IN,,M,"Committee on Appropriations|Committee on Commerce, Science, and Transportation|Joint Economic Committee|Select Committee on Intelligence"
C000542,114,Senate,IN,,M,Committee on Finance|Joint Economic Committee|Select Committee on Intelligence
C001046,107,House of Representatives,VA,7.0,,
C001046,108,House of Representatives,VA,7.0,,
C001046,109,House of Representatives,VA,7.0,,
C001046,110,House of Representatives,VA,7.0,,
C001046,111,House of Representatives,VA,7.0,,
C001046,112,House of Representatives,VA,7.0,,
C001046,113,House of Representatives,VA,7.0,,
C000556,99,House of Representatives,NC,6.0,,
C000556,100,House of Representatives,NC,6.0,,
C000556,101,House of Representatives,NC,6.0,,
C000556,102,House of Representatives,NC,6.0,,
C000556,103,House of Representatives,NC,6.0,,
C000556,104,House of Representatives,NC,6.0,,
C000556,105,House of Representatives,NC,6.0,,
C000556,106,House of Representatives,NC,6.0,,
C000556,107,House of Representatives,NC,6.0,,
C000556,108,House of Representatives,NC,6.0,,
C000556,109,House of Representatives,NC,6.0,,
C000556,110,House of Representatives,NC,6.0,,
C000556,111,House of Representatives,NC,6.0,,
C000556,112,House of Representatives,NC,6.0,M,Committee on Transportation and Infrastructure|Committee on the Judiciary
C000556,113,House of Representatives,NC,6.0,M,Committee on Transportation and Infrastructure|Committee on the Judiciary
C001045,107,House of Representatives,FL,4.0,,
C001045,108,House of Representatives,FL,4.0,,
C001045,109,House of Representatives,FL,4.0,,
C001045,110,House of Representatives,FL,4.0,,
C001045,111,House of Representatives,FL,4.0,,
C001045,112,House of Representatives,FL,4.0,M,Committee on Appropriations
C001045,113,House of Representatives,FL,4.0,M,Committee on Appropriations
C001045,114,House of Representatives,FL,4.0,M,Committee on Appropriations
C001049,107,House of Representatives,MO,1.0,,
C001049,108,House of Representatives,MO,1.0,,
C001049,109,House of Representatives,MO,1.0,,
C001049,110,House of Representatives,MO,1.0,,
C001049,111,House of Representatives,MO,1.0,,
C001049,112,House of Representatives,MO,1.0,M,Committee on Financial Services|Committee on Oversight and Accountability
C001049,113,House of Representatives,MO,1.0,M,Committee on Financial Services|Committee on Oversight and Accountability
C001049,114,House of Representatives,MO,1.0,M,Committee on Financial Services|Committee on Natural Resources|Committee on Oversight and Accountability
C001049,115,House of Representatives,MO,1.0,M,Committee on Financial Services|Committee on Natural Resources|Committee on Oversight and Accountability
C001049,116,House of Representatives,MO,1.0,M,Committee on Financial Services|Committee on Natural Resources|Committee on Oversight and Accountability
S001225,118,House of Representatives,IL,17.0,M,"Committee on Agriculture|Committee on Science, Space, and Technology"
S001225,119,House of Representatives,IL,17.0,M,Committee on Agriculture|Committee on Armed Services
C001050,108,House of Representatives,CA,18.0,,
C001050,109,House of Representatives,CA,18.0,,
C001050,110,House of Representatives,CA,18.0,,
C001050,111,House of Representatives,CA,18.0,,
C001050,112,House of Representatives,CA,18.0,,
C001052,108,House of Representatives,IN,2.0,,
C001052,109,House of Representatives,IN,2.0,,
C001054,117,House of Representatives,AL,1.0,M,Committee on Armed Services|Committee on Natural Resources
C001054,118,House of Representatives,AL,1.0,M,Committee on Appropriations|Committee on Natural Resources
M000865,90,House of Representatives,MS,4.0,,
M000865,91,House of Representatives,MS,4.0,,
M000865,92,House of Representatives,MS,4.0,,
M000865,93,House of Representatives,MS,3.0,,
M000865,94,House of Representatives,MS,3.0,,
M000865,95,House of Representatives,MS,3.0,,
M000865,96,House of Representatives,MS,3.0,,
M000865,97,House of Representatives,MS,3.0,,
M000865,98,House of Representatives,MS,3.0,,
M000865,99,House of Representatives,MS,3.0,,
M000865,100,House of Representatives,MS,3.0,,
M000865,101,House of Representatives,MS,3.0,,
M000865,102,House of Representatives,MS,3.0,,
M000865,103,House of Representatives,MS,3.0,,
M000865,104,House of Representatives,MS,3.0,,
C000581,96,House of Representatives,CA,15.0,,
C000581,97,House of Representatives,CA,15.0,,
C000581,98,House of Representatives,CA,15.0,,
C000581,99,House of Representatives,CA,15.0,,
C000581,100,House of Representatives,CA,15.0,,
C000581,101,House of Representatives,CA,15.0,,
C001053,108,House of Representatives,OK,4.0,,
C001053,109,House of Representatives,OK,4.0,,
C001053,110,House of Representatives,OK,4.0,,
C001053,111,House of Representatives,OK,4.0,,
C001053,112,House of Representatives,OK,4.0,M,Committee on Appropriations|Committee on the Budget
C001053,113,House of Representatives,OK,4.0,M,Committee on Appropriations|Committee on Rules|Committee on the Budget
C001053,114,House of Representatives,OK,4.0,M,Committee on Appropriations|Committee on Rules|Committee on the Budget|Joint Committee on the Library
C001053,115,House of Representatives,OK,4.0,M,Committee on Appropriations|Committee on Rules|Committee on the Budget|Joint Committee on the Library
C001053,116,House of Representatives,OK,4.0,M,Committee on Appropriations|Committee on Rules
C001053,117,House of Representatives,OK,4.0,M,Committee on Appropriations|Committee on Rules
C001053,118,House of Representatives,OK,4.0,M,Committee on Appropriations
C001053,119,House of Representatives,OK,4.0,M,Committee on Appropriations
C000618,95,House of Representatives,MO,6.0,,
C000618,96,House of Representatives,MO,6.0,,
C000618,97,House of Representatives,MO,6.0,,
C000618,98,House of Representatives,MO,6.0,,
C000618,99,House of Representatives,MO,6.0,,
C000618,100,House of Representatives,MO,6.0,,
C000618,101,House of Representatives,MO,6.0,,
C000618,102,House of Representatives,MO,6.0,,
M001098,88,House of Representatives,NY,16.0,,
M001098,89,House of Representatives,NY,16.0,,
M001098,90,House of Representatives,NY,16.0,,
M001098,91,House of Representatives,NY,16.0,,
M001098,92,House of Representatives,NY,16.0,,
M001098,93,House of Representatives,NY,17.0,,
M001098,94,House of Representatives,NY,17.0,,
M001098,95,House of Representatives,NY,17.0,,
M001098,96,House of Representatives,NY,17.0,,
C001056,107,Senate,TX,,,
C001056,108,Senate,TX,,,
C001056,109,Senate,TX,,,
C001056,110,Senate,TX,,,
C001056,111,Senate,TX,,,
C001056,112,Senate,TX,,M,Committee on Armed Services|Committee on Finance|Committee on the Budget|Committee on the Judiciary|United States Senate Caucus on International Narcotics Control
C001056,113,Senate,TX,,M,Committee on Finance|Committee on the Judiciary|United States Senate Caucus on International Narcotics Control
C001056,114,Senate,TX,,M,Committee on Finance|Committee on the Judiciary|United States Senate Caucus on International Narcotics Control
C001056,115,Senate,TX,,M,Committee on Finance|Committee on the Judiciary|Select Committee on Intelligence|United States Senate Caucus on International Narcotics Control
C001056,116,Senate,TX,,M,Committee on Finance|Committee on the Judiciary|Select Committee on Intelligence|United States Senate Caucus on International Narcotics Control
C001056,117,Senate,TX,,M,Committee on Finance|Committee on the Judiciary|Select Committee on Intelligence|United States Senate Caucus on International Narcotics Control
C001056,118,Senate,TX,,M,Committee on Finance|Committee on the Judiciary|Select Committee on Intelligence|United States Senate Caucus on International Narcotics Control
C001056,119,Senate,TX,,M,Committee on Finance|Committee on Foreign Relations|Committee on the Budget|Committee on the Judiciary|Joint Committee on Taxation|Select Committee on Intelligence|United States Senate Caucus on International Narcotics Control
C001057,108,Senate,MN,,,
C001057,109,Senate,MN,,,
C001057,110,Senate,MN,,,
C000621,98,House of Representatives,TX,16.0,,
C000621,99,House of Representatives,TX,16.0,,
C000621,100,House of Representatives,TX,16.0,,
C000621,101,House of Representatives,TX,16.0,,
C000621,102,House of Representatives,TX,16.0,,
C000621,103,House of Representatives,TX,16.0,,
C000621,104,House of Representatives,TX,16.0,,
C001058,108,House of Representatives,KY,6.0,,
C001058,109,House of Representatives,KY,6.0,,
C001058,110,House of Representatives,KY,6.0,,
