"member_id","gender","congress","thomas_id_list","thomas_num_list","official_name_list"
"W000802","M","117","[JCSE,SCNC,SSBU,SSEV,SSFI,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Finance"",""Committee on the Budget"",""Committee on the Judiciary"",""United States Senate Caucus on International Narcotics Control""]"
"W000802","M","118","[JCSE,SCNC,SSBU,SSEV,SSFI,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Finance"",""Committee on the Budget"",""Committee on the Judiciary"",""United States Senate Caucus on International Narcotics Control""]"
"W000802","M","119","[JCSE,SCNC,SSBU,SSEV,SSFI,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Finance"",""Committee on the Budget"",""Committee on the Judiciary"",""United States Senate Caucus on International Narcotics Control""]"
"W000803","M","112","[JSEC,SSAS,SSFR,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Foreign Relations"",""Committee on Veterans' Affairs"",""Joint Economic Committee""]"
"W000804","M","112","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"W000804","M","113","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"W000804","M","114","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"W000804","M","115","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"W000804","M","116","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"W000804","M","117","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"W000804","M","118","[HSAS,HSII,HSZS]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"W000804","M","119","[HSAS,HSII,HSZS]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"W000805","M","112","[JSEC,SLIN,SSBK,SSBU,SSCM,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Commerce, Science, and Transportation"",""Committee on Rules and Administration"",""Committee on the Budget"",""Joint Economic Committee"",""Select Committee on Intelligence""]"
"W000805","M","113","[JSPR,SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Joint Committee on Printing"",""Select Committee on Intelligence""]"
"W000805","M","114","[SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Select Committee on Intelligence""]"
"W000805","M","115","[SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Select Committee on Intelligence""]"
"W000805","M","116","[SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Select Committee on Intelligence""]"
"W000805","M","117","[JSLC,SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Joint Committee on the Library"",""Select Committee on Intelligence""]"
"W000805","M","118","[JSLC,SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Joint Committee on the Library"",""Select Committee on Intelligence""]"
"W000805","M","119","[SLIN,SSBK,SSBU,SSFI,SSRA]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Budget"",""Select Committee on Intelligence""]"
"W000806","M","112","[HSRU]","[00]","[""Committee on Rules""]"
"W000806","M","113","[HSPW,HSRU]","[00]","[""Committee on Rules"",""Committee on Transportation and Infrastructure""]"
"W000806","M","114","[HSPW]","[00]","[""Committee on Transportation and Infrastructure""]"
"W000806","M","115","[HSII,HSPW,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000806","M","116","[HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure""]"
"W000806","M","117","[HSII,HSPW,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000806","M","118","[HSII,HSPW,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000806","M","119","[HSII,HSPW,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000807","M","112","[HSAS,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Small Business""]"
"W000808","F","112","[HSFA,HSSY]","[00]","[""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology""]"
"W000808","F","113","[HSED,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology""]"
"W000808","F","114","[HSED]","[00]","[""Committee on Education and the Workforce""]"
"W000808","F","115","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"W000808","F","116","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"W000808","F","117","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"W000808","F","118","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"W000808","F","119","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"W000809","M","112","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000809","M","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000809","M","114","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"W000809","M","115","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"W000809","M","116","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"W000809","M","117","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000809","M","118","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000809","M","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000810","M","112","[HSBU,HSRU]","[00]","[""Committee on Rules"",""Committee on the Budget""]"
"W000810","M","113","[HSBU,HSGO,HSRU]","[00]","[""Committee on Oversight and Accountability"",""Committee on Rules"",""Committee on the Budget""]"
"W000810","M","114","[HSBU,HSPW,HSRU]","[00]","[""Committee on Rules"",""Committee on Transportation and Infrastructure"",""Committee on the Budget""]"
"W000810","M","115","[HSBU,HSPW,HSRU]","[00]","[""Committee on Rules"",""Committee on Transportation and Infrastructure"",""Committee on the Budget""]"
"W000810","M","116","[HSBU,HSMH,HSPW,HSRU]","[00]","[""Committee on Rules"",""Committee on Transportation and Infrastructure"",""Committee on the Budget"",""Select Committee on the Modernization of Congress""]"
"W000811","M","112","[HSGO,HSHM,HSSM]","[00]","[""Committee on Homeland Security"",""Committee on Oversight and Accountability"",""Committee on Small Business""]"
"W000812","F","113","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000812","F","114","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000812","F","115","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"W000812","F","116","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"W000812","F","117","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"W000812","F","118","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"W000812","F","119","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"W000813","F","113","[HSAS,HSBU,HSVR]","[00]","[""Committee on Armed Services"",""Committee on Veterans' Affairs"",""Committee on the Budget""]"
"W000813","F","114","[HSAG,HSAS,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on Veterans' Affairs""]"
"W000813","F","115","[HSWM]","[00]","[""Committee on Ways and Means""]"
"W000813","F","116","[HSSO,HSWM]","[00]","[""Committee on Ethics"",""Committee on Ways and Means""]"
"W000813","F","117","[HSSO,HSWM]","[00]","[""Committee on Ethics"",""Committee on Ways and Means""]"
"W000814","M","113","[HSFA,HSSY]","[00]","[""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology""]"
"W000814","M","114","[HSFA,HSSY]","[00]","[""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology""]"
"W000814","M","115","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000814","M","116","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000814","M","117","[HSPW,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"W000814","M","118","[HSIF,HSSY]","[00]","[""Committee on Energy and Commerce"",""Committee on Science, Space, and Technology""]"
"W000814","M","119","[HSIF,HSSY]","[00]","[""Committee on Energy and Commerce"",""Committee on Science, Space, and Technology""]"
"W000815","M","113","[HSAS,HSVR]","[00]","[""Committee on Armed Services"",""Committee on Veterans' Affairs""]"
"W000815","M","114","[HLIG,HSAS,HSVR]","[00]","[""Committee on Armed Services"",""Committee on Veterans' Affairs"",""Permanent Select Committee on Intelligence""]"
"W000815","M","115","[HLIG,HSWM]","[00]","[""Committee on Ways and Means"",""Permanent Select Committee on Intelligence""]"
"W000815","M","116","[HLIG,HSWM]","[00]","[""Committee on Ways and Means"",""Permanent Select Committee on Intelligence""]"
"W000815","M","117","[HLIG,HSWM]","[00]","[""Committee on Ways and Means"",""Permanent Select Committee on Intelligence""]"
"W000815","M","118","[HLIG,HSVC,HSWM]","[00]","[""Committee on Ways and Means"",""Permanent Select Committee on Intelligence"",""Select Subcommittee on the Coronavirus Pandemic""]"
"W000816","M","113","[HSBU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Budget""]"
"W000816","M","114","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000816","M","115","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000816","M","116","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000816","M","117","[HSBA,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Small Business""]"
"W000816","M","118","[HSBA,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Small Business""]"
"W000816","M","119","[HSBA,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Small Business""]"
"W000817","F","113","[SPAG,SSBK,SSHR]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"W000817","F","114","[SPAG,SSBK,SSEG,SSHR]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Energy and Natural Resources"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"W000817","F","115","[SPAG,SSAS,SSBK,SSHR]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"W000817","F","116","[SPAG,SSAS,SSBK,SSHR]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"W000817","F","117","[SPAG,SSAS,SSBK,SSFI]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Special Committee on Aging""]"
"W000817","F","118","[SPAG,SSAS,SSBK,SSFI]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Special Committee on Aging""]"
"W000817","F","119","[SPAG,SSAS,SSBK,SSFI]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Special Committee on Aging""]"
"W000818","M","113","[SPAG,SSAF,SSCM,SSRA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Commerce, Science, and Transportation"",""Committee on Rules and Administration"",""Special Committee on Aging""]"
"W000819","M","114","[HSGO,HSHA,HSHM]","[00]","[""Committee on Homeland Security"",""Committee on House Administration"",""Committee on Oversight and Accountability""]"
"W000819","M","115","[HSGO,HSHA]","[00]","[""Committee on House Administration"",""Committee on Oversight and Accountability""]"
"W000819","M","116","[HSED,HSHA,HSHM]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security"",""Committee on House Administration""]"
"W000820","F","114","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"W000821","M","114","[HSBU,HSII,HSSY]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on the Budget""]"
"W000821","M","115","[HSBU,HSII,HSPW]","[00]","[""Committee on Natural Resources"",""Committee on Transportation and Infrastructure"",""Committee on the Budget""]"
