"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Taxation",118,"Committee on Armed Services","Republican",0,0.388211408045361,14.6229,27.3822,23.9686,0.221647414045294,0.415047208205694,0.363305377749012,"dom"
"Taxation",118,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.535333556338585,1.448,3.0413,2.0169,0.22255694568258,0.467446435707479,0.309996618609941,"dom"
"Taxation",118,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.516084638018337,2.0368,4.1428,3.2984,0.214897657733699,0.437096433846803,0.348005908419498,"dom"
"Taxation",118,"Committee on Commerce, Science, and Transportation","Democratic",0,0.501387755265713,1.235,3.4647,2.5965,0.169266193360928,0.474863627641786,0.355870178997286,"dom"
"Taxation",118,"Committee on Commerce, Science, and Transportation","Republican",0,0.418796779477967,1.4694,3.027,2.6874,0.204543556335087,0.421364737325649,0.374091706339263,"dom"
"Taxation",118,"Committee on Education and the Workforce","Democratic",0,0.305081345107204,2.1965,1.9263,2.8714,0.314045923765406,0.275413914386206,0.410540161848389,"prof"
"Taxation",118,"Committee on Education and the Workforce","Republican",0,0.471066092150919,0.7695,2.131,1.5145,0.174292185730464,0.482672706681767,0.343035107587769,"dom"
"Taxation",118,"Committee on Energy and Commerce","Democratic",0,0.410474555321509,7.0858,8.6159,9.44,0.28183456170426,0.342693612603762,0.375471825691978,"prof"
"Taxation",118,"Committee on Energy and Commerce","Republican",0,0.437884252410846,11.8677,17.0556,15.7251,0.265803477840191,0.381998011126938,0.35219851103287,"dom"
"Taxation",118,"Committee on Energy and Natural Resources","Democratic",0,0.576288477368144,0.4659,0.9589,0.8426,0.205477639587192,0.422907294698774,0.371615065714034,"dom"
"Taxation",118,"Committee on Energy and Natural Resources","Republican",0,0.510966307508313,0.8461,1.9046,1.6201,0.193580122632012,0.435755468106525,0.370664409261462,"dom"
"Taxation",118,"Committee on Environment and Public Works","Democratic",0,0.359362210107239,0.3649,1.1448,0.7503,0.16146017699115,0.506548672566372,0.331991150442478,"dom"
"Taxation",118,"Committee on Environment and Public Works","Republican",1,0.554966360265984,1.4047,2.5699,2.7282,0.209569135286746,0.383406934415468,0.407023930297786,"prof"
"Taxation",118,"Committee on Ethics","Democratic",0,0.585904230110151,0.5076,1.1225,0.8933,0.201157168899104,0.444836331933106,0.35400649916779,"dom"
"Taxation",118,"Committee on Finance","Republican",0,0.61290084032887,1.9926,3.9911,3.7518,0.204673617174259,0.409953263828257,0.385373118997483,"dom"
"Taxation",118,"Committee on Financial Services","Democratic",0,0.277768629525634,7.7703,8.2824,10.4558,0.29312484674727,0.31244317860309,0.394431974649641,"prof"
"Taxation",118,"Committee on Financial Services","Republican",0,0.498239211368169,7.0432,17.7466,13.4618,0.18412824561587,0.463943991885307,0.351927762498824,"dom"
"Taxation",118,"Committee on Foreign Affairs","Democratic",0,0.0461658006884214,2.2006,0.4828,2.1119,0.458907680437095,0.100681917711092,0.440410401851813,"intl"
"Taxation",118,"Committee on Foreign Affairs","Republican",0,0.450834832766965,1.1374,3.0449,2.3775,0.173389432604653,0.464175737065154,0.362434830330193,"dom"
"Taxation",118,"Committee on Foreign Relations","Democratic",0,0.385408093055128,0.355,0.9834,0.7594,0.169224902278578,0.468776813804939,0.361998283916484,"dom"
"Taxation",118,"Committee on Foreign Relations","Republican",0,0.46933596208722,0.9269,2.1492,1.7852,0.190669162569683,0.442103963960258,0.36722687347006,"dom"
"Taxation",118,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.496700043898905,0.5815,1.1374,0.8647,0.225073540795789,0.440238427001084,0.334688032203127,"dom"
"Taxation",118,"Committee on Homeland Security","Republican",0,0.484325753277369,0.4427,0.9698,0.8765,0.193403232852774,0.423678462210572,0.382918304936654,"dom"
"Taxation",118,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.50208397795251,0.2775,0.9205,0.7233,0.144433456513819,0.479102690886379,0.376463852599802,"dom"
"Taxation",118,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.396647119781252,0.4549,1.3369,0.8083,0.174954809430407,0.514172531825699,0.310872658743894,"dom"
"Taxation",118,"Committee on House Administration","Democratic",0,0.359362210107239,0.3649,1.1448,0.7503,0.16146017699115,0.506548672566372,0.331991150442478,"dom"
"Taxation",118,"Committee on House Administration","Republican",0,0.48292331698641,0.4025,0.8902,0.7372,0.198285629833982,0.438543770629095,0.363170599536923,"dom"
"Taxation",118,"Committee on Indian Affairs","Democratic",0,0.385408093055128,0.355,0.9834,0.7594,0.169224902278578,0.468776813804939,0.361998283916484,"dom"
"Taxation",118,"Committee on Natural Resources","Democratic",0,0.452584661151545,6.2702,8.7648,9.601,0.254513719759701,0.355772040915733,0.389714239324566,"prof"
"Taxation",118,"Committee on Natural Resources","Republican",0,0.404082921252987,8.9855,16.1115,13.7993,0.231011690057923,0.414216776402897,0.35477153353918,"dom"
"Taxation",118,"Committee on Oversight and Accountability","Democratic",0,0.431850872147358,2.8431,4.0802,4.1563,0.256606736705296,0.368262392144121,0.375130871150583,"prof"
"Taxation",118,"Committee on Oversight and Accountability","Republican",0,0.459210856948425,2.9764,4.9433,4.9036,0.23210873956002,0.385493593692731,0.382397666747249,"dom"
"Taxation",118,"Committee on Rules","Democratic",0,0.565508414968885,0.4379,1.0327,0.9709,0.179356952693017,0.422977677657178,0.397665369649805,"dom"
"Taxation",118,"Committee on Rules","Republican",0,0.498231423289381,0.975,2.4033,1.8602,0.186121981483249,0.45877636728071,0.355101651236041,"dom"
"Taxation",118,"Committee on Rules and Administration","Republican",0,0.544305301714904,0.4694,0.8055,0.9428,0.211660729584705,0.36321414077648,0.425125129638815,"prof"
"Taxation",118,"Committee on Science, Space, and Technology","Democratic",0,0.374555950243828,3.2428,4.6467,4.9648,0.25227355826455,0.361489929439954,0.386236512295496,"prof"
"Taxation",118,"Committee on Science, Space, and Technology","Republican",0,0.359547926655738,2.7159,5.4836,4.6232,0.211804066226302,0.427647843277937,0.360548090495761,"dom"
"Taxation",118,"Committee on Small Business and Entrepreneurship","Democratic",0,0.609476327690616,0.3935,1.0597,0.9045,0.166899944861518,0.449463460151843,0.38363659498664,"dom"
"Taxation",118,"Committee on Small Business and Entrepreneurship","Republican",0,0.214228472801758,0.2624,0.8639,0.2634,0.18881773044542,0.621644959343743,0.189537310210837,"dom"
"Taxation",118,"Committee on Transportation and Infrastructure","Democratic",0,0.450322068915407,6.0253,13.8773,10.9867,0.195061072928166,0.449259128565555,0.355679798506279,"dom"
"Taxation",118,"Committee on Transportation and Infrastructure","Republican",0,0.455044517462662,7.6424,14.2559,12.871,0.219803102161965,0.410014006609279,0.370182891228756,"dom"
"Taxation",118,"Committee on Veterans' Affairs","Democratic",0,0.360999873517963,2.9902,3.6492,4.2837,0.273750125880016,0.334080984335949,0.392168889784036,"prof"
"Taxation",118,"Committee on Veterans' Affairs","Republican",0,0.439539789456701,3.6796,7.1373,6.054,0.218103361409291,0.42305389753955,0.358842741051159,"dom"
"Taxation",118,"Committee on Ways and Means","Democratic",0,0.425236939726604,2.8995,7.751,5.7186,0.177132524085014,0.473514121118449,0.349353354796537,"dom"
"Taxation",118,"Committee on Ways and Means","Republican",0,0.362107698772591,8.1513,8.587,11.3969,0.289718928601894,0.305204867923455,0.405076203474651,"prof"
"Taxation",118,"Committee on the Budget","Democratic",0,0.499198747060311,0.4653,1.2107,0.8775,0.182220481691796,0.474133542196985,0.34364597611122,"dom"
"Taxation",118,"Committee on the Budget","Republican",0,0.36226991497763,2.2233,2.6779,2.827,0.2876866540721,0.346510183483864,0.365803162444036,"prof"
"Taxation",118,"Committee on the Judiciary","Democratic",0,0.384938423528901,3.7042,6.7116,5.8139,0.228235888525358,0.413538143034067,0.358225968440575,"dom"
"Taxation",118,"Committee on the Judiciary","Republican",0,0.437882472091143,2.9247,3.4497,4.4718,0.269652044033855,0.318056093378326,0.412291862587819,"prof"
"Taxation",118,"Joint Committee on Printing","Democratic",0,0.380016140983807,0.7421,1.6137,1.197,0.208877505066426,0.454205133978834,0.33691736095474,"dom"
"Taxation",118,"Joint Committee on Printing","Republican",0,0.405794619315087,0.356,1.0266,0.7824,0.164434180138568,0.474180138568129,0.361385681293303,"dom"
"Taxation",118,"Joint Committee on Taxation","Democratic",0,0.221412051440711,0.2717,0.8019,0.264,0.203125,0.599506578947368,0.197368421052632,"dom"
"Taxation",118,"Joint Committee on the Library","Democratic",0,0.468673604414845,0.2656,0.8592,0.6899,0.146360279936078,0.473466688708877,0.380173031355045,"dom"
"Taxation",118,"Joint Economic Committee","Democratic",0,0.492119599012214,1.8625,3.8167,3.4767,0.203420745093328,0.416856890092727,0.379722364813945,"dom"
"Taxation",118,"Joint Economic Committee","Republican",0,0.409876661893821,1.6294,3.9761,2.891,0.191773083034191,0.467969163773318,0.340257753192491,"dom"
"Taxation",118,"Permanent Select Committee on Intelligence","Democratic",0,0.441612958193185,1.5401,4.8772,3.1999,0.160140165536747,0.507133053279541,0.332726781183713,"dom"
"Taxation",118,"Permanent Select Committee on Intelligence","Republican",0,0.425412774581585,0.7224,2.2516,1.5516,0.159625243061693,0.497525190030051,0.342849566908255,"dom"
"Taxation",118,"Select Committee on Ethics","Democratic",0,0.359362210107239,0.3649,1.1448,0.7503,0.16146017699115,0.506548672566372,0.331991150442478,"dom"
"Taxation",118,"Select Committee on Ethics","Republican",0,0.152033429037656,1.5913,0.5597,1.7819,0.404612372549518,0.142312288641969,0.453075338808513,"prof"
"Taxation",118,"Select Committee on Intelligence","Democratic",0,0.466001562808514,0.8635,1.7563,1.5975,0.204751855452541,0.41645128399687,0.378796860550589,"dom"
"Taxation",118,"Select Committee on Intelligence","Republican",1,0.45416458458469,1.2599,3.1173,2.2827,0.18917701466989,0.46807009114251,0.3427528941876,"dom"
"Taxation",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party","Democratic",0,0.590590464252618,0.4551,0.8827,0.6112,0.233504361210877,0.452898922524371,0.313596716264751,"dom"
"Taxation",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party","Republican",0,0.396647119781252,0.4549,1.3369,0.8083,0.174954809430407,0.514172531825699,0.310872658743894,"dom"
"Taxation",118,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.537606861739257,0.4034,0.9348,0.7436,0.193774618118936,0.449034489384187,0.357190892496878,"dom"
"Taxation",118,"Select Subcommittee on the Weaponization of the Federal Government","Democratic",0,0.396028889346722,0.5618,0.5061,0.6546,0.326153846153846,0.293817126269956,0.380029027576197,"prof"
"Taxation",118,"Special Committee on Aging","Democratic",0,0.347795944484666,0.5393,0.7768,0.8667,0.247067986072934,0.355873190397654,0.397058823529412,"prof"
"Taxation",118,"Special Committee on Aging","Republican",0,0.398810013188399,0.386,1.162,0.8172,0.163199729409775,0.491290377135126,0.345509893455099,"dom"
"Taxation",118,NA,"Democratic",0,0.307941080317642,2.7458,1.7176,3.0319,0.366336237375422,0.229156938348031,0.404506824276547,"prof"
"Taxation",118,NA,"Republican",0,0.457924196031017,4.0586,7.7451,6.7063,0.219265262020529,0.418427876823339,0.362306861156132,"dom"
"Transportation And Public Works",115,"Committee on Agriculture","Democratic",0,0.210452337326539,1.8664,9.6015,7.7722,0.0970057328184365,0.499035867796945,0.403958399384619,"dom"
"Transportation And Public Works",115,"Committee on Agriculture","Republican",0,0.155934239042176,5.8979,17.8357,19.337,0.136935635909414,0.414103820239328,0.448960543851258,"prof"
"Transportation And Public Works",115,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.240694370638622,0.9171,4.759,3.9233,0.0955372210763173,0.495760151676147,0.408702627247536,"dom"
"Transportation And Public Works",115,"Committee on Agriculture, Nutrition, and Forestry","Republican",1,0.240482214407024,2.4163,11.2249,9.0331,0.106565583060999,0.495049461284362,0.39838495565464,"dom"
"Transportation And Public Works",115,"Committee on Appropriations","Democratic",0,0.147038913980073,9.5762,31.6916,32.1181,0.130491007128072,0.43184862487208,0.437660367999847,"prof"
"Transportation And Public Works",115,"Committee on Appropriations","Republican",0,0.120185072456879,8.9964,32.6896,33.3989,0.119816367871569,0.43536849619564,0.444815135932791,"prof"
"Transportation And Public Works",115,"Committee on Armed Services","Democratic",0,0.308137937630499,8.3438,24.7179,22.7224,0.149573086237835,0.44309937777969,0.407327535982475,"dom"
"Transportation And Public Works",115,"Committee on Armed Services","Independent",0,0.15905625679247,0.7277,1.8776,2.1459,0.153161306617276,0.395184374473817,0.451654318908907,"prof"
"Transportation And Public Works",115,"Committee on Armed Services","Republican",0,0.18670299686073,9.5301,26.5529,28.1614,0.14834133403067,0.413310732141634,0.438347933827696,"prof"
"Transportation And Public Works",115,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.261959891490517,0.4907,2.4187,1.8841,0.102367789715239,0.504579117555022,0.393053092729738,"dom"
"Transportation And Public Works",115,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.0656789070196109,0.4761,4.2697,3.8701,0.0552583015123202,0.495560533432375,0.449181165055305,"dom"
"Transportation And Public Works",115,"Committee on Commerce, Science, and Transportation","Democratic",0,0.153456328967577,1.1401,4.4986,4.4656,0.112833150242966,0.445216393020793,0.441950456736241,"dom"
"Transportation And Public Works",115,"Committee on Commerce, Science, and Transportation","Republican",0,0.202733106550354,1.1146,3.7351,3.9283,0.12697653223969,0.42550694919116,0.44751651856915,"prof"
"Transportation And Public Works",115,"Committee on Education and the Workforce","Democratic",0,0.160515505149296,3.2211,9.1319,10.0607,0.143711212338882,0.407424923149681,0.448863864511437,"prof"
"Transportation And Public Works",115,"Committee on Education and the Workforce","Republican",0,0.185075385966476,2.0649,8.3325,7.9438,0.112582600920332,0.454305061828016,0.433112337251652,"dom"
"Transportation And Public Works",115,"Committee on Energy and Commerce","Democratic",0,0.224637883281,4.1498,12.6284,12.6371,0.141076242635635,0.429313996457626,0.429609760906739,"prof"
"Transportation And Public Works",115,"Committee on Energy and Commerce","Republican",0,0.160464257085169,6.9252,22.0352,22.8687,0.13361605738861,0.425151121667172,0.441232820944219,"prof"
"Transportation And Public Works",115,"Committee on Energy and Natural Resources","Democratic",0,0.153380472743772,0.4411,1.7765,1.6981,0.112649079347243,0.453686441760094,0.433664478892663,"dom"
"Transportation And Public Works",115,"Committee on Energy and Natural Resources","Republican",0,0.316614141561247,0.6232,1.9261,1.6761,0.147488995124722,0.455838500496994,0.396672504378284,"dom"
"Transportation And Public Works",115,"Committee on Environment and Public Works","Democratic",0,0.158465424206773,1.0298,4.0037,3.514,0.120479672418836,0.468405966656917,0.411114360924247,"dom"
"Transportation And Public Works",115,"Committee on Environment and Public Works","Republican",0,0.182299733856763,0.7461,1.9536,2.0266,0.157861329158115,0.413346592471912,0.428792078369972,"prof"
"Transportation And Public Works",115,"Committee on Ethics","Democratic",0,0.140447278029595,0.4419,1.9309,1.7831,0.10633075868043,0.464616569214851,0.429052672104719,"dom"
"Transportation And Public Works",115,"Committee on Finance","Democratic",0,0.0301431085767236,0.2667,2.838,1.9621,0.0526367727165074,0.560116839030552,0.387246388252941,"dom"
"Transportation And Public Works",115,"Committee on Financial Services","Democratic",0,0.142128670450214,5.542,21.5582,21.5693,0.113870082906132,0.442950924090036,0.443178993003832,"prof"
"Transportation And Public Works",115,"Committee on Financial Services","Republican",0,0.172107023309484,6.8915,25.0624,24.8173,0.121390775604532,0.441463277154614,0.437145947240854,"dom"
"Transportation And Public Works",115,"Committee on Foreign Affairs","Democratic",0,0.241596368124062,7.4763,19.7502,20.7113,0.155958346023389,0.411996378640655,0.432045275335956,"prof"
"Transportation And Public Works",115,"Committee on Foreign Affairs","Republican",0,0.139279986408887,2.6967,14.1937,12.297,0.0923926077691059,0.486295456258523,0.421311935972372,"dom"
"Transportation And Public Works",115,"Committee on Foreign Relations","Democratic",0,0.140447278029595,0.4419,1.9309,1.7831,0.10633075868043,0.464616569214851,0.429052672104719,"dom"
"Transportation And Public Works",115,"Committee on Foreign Relations","Republican",0,0.155994719033466,0.6711,1.8145,2.0685,0.147361718012341,0.398432181989855,0.454206099997804,"prof"
"Transportation And Public Works",115,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.153380472743772,0.4411,1.7765,1.6981,0.112649079347243,0.453686441760094,0.433664478892663,"dom"
"Transportation And Public Works",115,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.23818344702245,0.8919,1.7061,2.1871,0.186391089005454,0.356544272846962,0.457064638147583,"prof"
"Transportation And Public Works",115,"Committee on Homeland Security","Democratic",0,0.336548057058661,3.0525,5.5796,6.5015,0.201703494211556,0.368689538510335,0.42960696727811,"prof"
"Transportation And Public Works",115,"Committee on Homeland Security","Republican",0,0.128375862084153,1.0985,6.0867,5.8033,0.084574816183547,0.468622242753205,0.446802941063248,"dom"
"Transportation And Public Works",115,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.0546887990370031,0.2864,2.3337,2.217,0.0592090302040479,0.482458497860288,0.458332471935664,"dom"
"Transportation And Public Works",115,"Committee on House Administration","Democratic",0,0.029856871020251,1.1341,1.8352,2.759,0.197981949269417,0.320374282073215,0.481643768657368,"prof"
"Transportation And Public Works",115,"Committee on House Administration","Republican",0,0.139877187971697,0.2972,1.8406,1.7186,0.0770666943263147,0.477284514054559,0.445648791619127,"dom"
"Transportation And Public Works",115,"Committee on Indian Affairs","Democratic",0,0.2696113321695,1.4713,7.3794,5.4629,0.102790353230494,0.515551643192488,0.381658003577018,"dom"
"Transportation And Public Works",115,"Committee on Indian Affairs","Republican",0,0.152141132765201,1.358,8.19,7.071,0.0817137011853902,0.492809434984054,0.425476863830555,"dom"
"Transportation And Public Works",115,"Committee on Natural Resources","Democratic",0,0.313902857422568,3.4461,6.5038,7.3256,0.199479030997656,0.376475355271917,0.424045613730427,"prof"
"Transportation And Public Works",115,"Committee on Natural Resources","Republican",0,0.191030632567282,3.6748,10.6509,10.8438,0.146002105723197,0.423166928226623,0.43083096605018,"prof"
"Transportation And Public Works",115,"Committee on Oversight and Accountability","Democratic",0,0.250613231090192,5.131,10.5788,11.9845,0.185272781763756,0.381984740542278,0.432742477693966,"prof"
"Transportation And Public Works",115,"Committee on Oversight and Accountability","Independent",0,0.172000740039652,0.4685,1.8307,1.7315,0.11623291239735,0.454189098667725,0.429577988934924,"dom"
"Transportation And Public Works",115,"Committee on Oversight and Accountability","Republican",0,0.0552812849424084,1.2494,3.577,3.9421,0.142487312539203,0.407937503563894,0.449575183896904,"prof"
"Transportation And Public Works",115,"Committee on Rules","Democratic",0,0.204054954621266,0.9131,2.9719,2.8584,0.135406471512887,0.440712400272859,0.423881128214254,"dom"
"Transportation And Public Works",115,"Committee on Rules and Administration","Democratic",0,0.374094954082554,0.5782,2.5952,1.7252,0.11803372392112,0.52978401992406,0.35218225615482,"dom"
"Transportation And Public Works",115,"Committee on Small Business","Democratic",0,0.677192775782841,1.9129,1.5402,2.7096,0.310399662485599,0.249922923393967,0.439677414120434,"prof"
"Transportation And Public Works",115,"Committee on Small Business","Republican",0,0.125188014547499,0.4703,1.8164,1.9367,0.111355779703556,0.430080030307335,0.458564189989108,"prof"
"Transportation And Public Works",115,"Committee on Small Business and Entrepreneurship","Democratic",0,0.0421652971664632,0.5289,2.166,2.4007,0.103795431352539,0.425072611664966,0.471131956982495,"prof"
"Transportation And Public Works",115,"Committee on Small Business and Entrepreneurship","Republican",0,0.0766690150022187,0.1897,1.936,1.6531,0.0502011220493278,0.512331957235101,0.437466920715571,"dom"
"Transportation And Public Works",115,"Committee on Transportation and Infrastructure","Democratic",0,0.339827821390082,1.2228,4.1283,3.6273,0.136193531141406,0.459803528468324,0.40400294039027,"dom"
"Transportation And Public Works",115,"Committee on Transportation and Infrastructure","Republican",0,0.133045146210848,1.6666,4.3081,4.9308,0.152821970565311,0.395039200403466,0.452138829031223,"prof"
"Transportation And Public Works",115,"Committee on Veterans' Affairs","Democratic",0,0.180938313291426,0.4488,2.0005,1.7954,0.105731853841261,0.47129361321177,0.422974532946969,"dom"
"Transportation And Public Works",115,"Committee on Ways and Means","Democratic",0,0.262404909600676,1.78,5.0075,5.0246,0.150692933517325,0.423929699206746,0.425377367275929,"prof"
"Transportation And Public Works",115,"Committee on Ways and Means","Republican",0,0.116392355095532,1.7157,5.9396,6.439,0.121730061088525,0.421418587656003,0.456851351255472,"prof"
"Transportation And Public Works",115,"Committee on the Budget","Democratic",1,0.226037235219657,5.2977,10.2901,12.863,0.186205660297777,0.3616805151349,0.452113824567323,"prof"
"Transportation And Public Works",115,"Committee on the Budget","Independent",0,0.222598740132492,0.8125,1.7743,2.0797,0.174113361191471,0.380220722168649,0.44566591663988,"prof"
"Transportation And Public Works",115,"Committee on the Budget","Republican",0,0.188810737707201,6.2905,16.4917,18.446,0.152577604649245,0.400010187201964,0.447412208148791,"prof"
"Transportation And Public Works",115,"Committee on the Judiciary","Democratic",0,0.193945456266704,1.1938,4.8663,4.6741,0.111214622421792,0.453345382049897,0.435439995528311,"dom"
"Transportation And Public Works",115,"Committee on the Judiciary","Republican",0,0.0592432642074266,1.1738,3.8422,4.3446,0.125397944576202,0.410465141123432,0.464136914300365,"prof"
"Transportation And Public Works",115,"Permanent Select Committee on Intelligence","Democratic",0,0.20870138311457,2.3958,7.3053,6.7101,0.145985668324071,0.44514112313542,0.408873208540509,"dom"
"Transportation And Public Works",115,"Permanent Select Committee on Intelligence","Republican",0,0.232659729775172,2.6257,7.8882,7.8252,0.143174964965565,0.43013015905906,0.426694875975375,"dom"
"Transportation And Public Works",115,"Select Committee on Intelligence","Democratic",0,0.165950042128663,2.3052,10.311,9.815,0.102767573736581,0.459672242234031,0.437560184029388,"dom"
"Transportation And Public Works",115,"Select Committee on Intelligence","Independent",0,0.392226642861048,0.6359,2.3764,1.7515,0.133485872622696,0.498845459507116,0.367668667870188,"dom"
"Transportation And Public Works",115,"Select Committee on Intelligence","Republican",1,0.0980579043219079,1.3075,7.9082,7.4831,0.0782990394519367,0.473578939804058,0.448122020744006,"dom"
"Transportation And Public Works",115,"Special Committee on Aging","Democratic",0,0.119509198145516,2.4016,10.6012,10.3616,0.102788858262998,0.453733029737549,0.443478111999452,"dom"
"Transportation And Public Works",115,"Special Committee on Aging","Republican",0,0.300269966796565,1.9473,6.0362,5.3542,0.145999685103129,0.452566784378116,0.401433530518755,"dom"
"Transportation And Public Works",115,NA,"Democratic",1,0.247828807423152,14.9628,49.9985,46.0665,0.13476624773255,0.450324153049957,0.414909599217493,"dom"
"Transportation And Public Works",115,NA,"Republican",3,0.200607493802776,39.5673,144.3599,136.6901,0.123409747384187,0.450256115312555,0.426334137303259,"dom"
"Transportation And Public Works",116,"Commission on Security and Cooperation in Europe","Democratic",0,0.336649677020434,2.211,5.0741,4.973,0.180370530506359,0.413938538598967,0.405690930894674,"dom"
"Transportation And Public Works",116,"Commission on Security and Cooperation in Europe","Republican",0,0.210932446340036,2.0773,6.5977,6.3833,0.137950499060319,0.438143747966238,0.423905752973443,"dom"
"Transportation And Public Works",116,"Committee on Agriculture","Democratic",0,0.302254290800021,10.1655,22.2038,23.2594,0.182738406613852,0.399142888473036,0.418118704913111,"prof"
"Transportation And Public Works",116,"Committee on Agriculture","Republican",0,0.147741900875655,5.8819,13.7137,15.8905,0.165752224110285,0.386452723742536,0.447795052147179,"prof"
"Transportation And Public Works",116,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.271728044237617,1.6083,3.2817,3.6579,0.188151475801074,0.383918857263187,0.427929666935739,"prof"
"Transportation And Public Works",116,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.322858505634667,2.5388,6.3099,5.8891,0.172264517092103,0.428143956357123,0.399591526550774,"dom"
"Transportation And Public Works",116,"Committee on Appropriations","Democratic",1,0.236970539816251,17.4336,44.4891,45.4791,0.162321301877622,0.414230487757188,0.423448210365189,"prof"
"Transportation And Public Works",116,"Committee on Appropriations","Republican",0,0.241130666465929,5.7068,13.1884,13.9519,0.173738320886775,0.401508808996837,0.424752870116388,"prof"
"Transportation And Public Works",116,"Committee on Armed Services","Democratic",1,0.243541998934438,14.6842,39.3054,38.8662,0.158139825406706,0.423295044574491,0.418565130018803,"dom"
"Transportation And Public Works",116,"Committee on Armed Services","Republican",0,0.206313801517169,9.0923,22.3119,23.9903,0.164137233840905,0.40278186462555,0.433080901533546,"prof"
"Transportation And Public Works",116,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.274153036810442,0.5581,1.7133,1.4684,0.149232579282315,0.45812610300016,0.392641317717525,"dom"
"Transportation And Public Works",116,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.278551060110834,1.2847,3.2355,3.1059,0.168460943339322,0.424266663169903,0.407272393490775,"dom"
"Transportation And Public Works",116,"Committee on Commerce, Science, and Transportation","Democratic",0,0.459005679351911,1.4028,3.5684,3.116,0.173459293698684,0.441240478781284,0.385300227520032,"dom"
"Transportation And Public Works",116,"Committee on Commerce, Science, and Transportation","Republican",0,0.202704232073999,0.5481,1.5935,1.7366,0.141328451343407,0.410886493734207,0.447785054922387,"prof"
"Transportation And Public Works",116,"Committee on Education and the Workforce","Democratic",0,0.303960161629477,6.5824,13.5206,14.5254,0.190086749604371,0.390448302549353,0.419464947846277,"prof"
"Transportation And Public Works",116,"Committee on Education and the Workforce","Republican",0,0.184784488539249,2.2923,7.7587,7.9785,0.127141628996922,0.430333619900718,0.44252475110236,"prof"
"Transportation And Public Works",116,"Committee on Energy and Commerce","Democratic",0,0.261085013966359,10.7075,22.1799,23.5247,0.189808569438117,0.393176286647723,0.41701514391416,"prof"
"Transportation And Public Works",116,"Committee on Energy and Commerce","Republican",0,0.222215459226439,7.0048,15.9195,16.7798,0.176425104712108,0.400953553915087,0.422621341372805,"prof"
"Transportation And Public Works",116,"Committee on Energy and Natural Resources","Democratic",0,0.0190615438855264,1.235,2.0587,3.1157,0.19268574281524,0.321200112335008,0.486114144849752,"prof"
"Transportation And Public Works",116,"Committee on Energy and Natural Resources","Republican",0,0.108310600459726,0.3558,1.5785,1.6886,0.0982086174059455,0.435700681774269,0.466090700819785,"prof"
"Transportation And Public Works",116,"Committee on Environment and Public Works","Democratic",0,0.260692270223302,1.398,3.634,3.19,0.170031622476283,0.441984918511311,0.387983459012406,"dom"
"Transportation And Public Works",116,"Committee on Environment and Public Works","Republican",0,0.0277627298063629,0.9147,2.14,2.7372,0.157927450404876,0.36948151729139,0.472591032303735,"prof"
"Transportation And Public Works",116,"Committee on Ethics","Democratic",0,0.207996599590175,0.5498,1.7544,1.5972,0.140923770954017,0.449684728558979,0.409391500487005,"dom"
"Transportation And Public Works",116,"Committee on Ethics","Republican",0,0.360531123037924,0.6031,1.5586,1.3175,0.17334444699931,0.44797654633249,0.3786790066682,"dom"
"Transportation And Public Works",116,"Committee on Finance","Democratic",0,0.356430436250908,0.6506,1.7294,1.5221,0.16673073473258,0.443197252761334,0.390072012506086,"dom"
"Transportation And Public Works",116,"Committee on Financial Services","Democratic",0,0.170349657303941,17.2669,32.2902,40.6178,0.191482330448939,0.358084123187273,0.450433546363789,"prof"
"Transportation And Public Works",116,"Committee on Financial Services","Republican",0,0.22360236456962,7.966,24.1432,23.0095,0.144524453588347,0.438021941736652,0.417453604675001,"dom"
"Transportation And Public Works",116,"Committee on Foreign Affairs","Democratic",0,0.259318624540166,4.7863,10.4113,11.0272,0.182510448125439,0.39700207437235,0.420487477502212,"prof"
"Transportation And Public Works",116,"Committee on Foreign Affairs","Republican",0,0.207492656790473,4.6146,15.4755,14.3384,0.134034302975732,0.449496783188347,0.416468913835921,"dom"
"Transportation And Public Works",116,"Committee on Foreign Relations","Democratic",0,0.207996599590175,0.5498,1.7544,1.5972,0.140923770954017,0.449684728558979,0.409391500487005,"dom"
