"issue","congress","committee_el","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Energy",115,"Committee on Small Business and Entrepreneurship",0,0.118264720391484,0.2529,0.4446,0.3026,0.252874712528747,0.444555544445555,0.302569743025697,"dom"
"Energy",115,"Committee on Transportation and Infrastructure",0,0.107380554657835,0.8241,1.6829,1.1534,0.225139329035078,0.459758496339198,0.315102174625724,"dom"
"Energy",115,"Committee on Veterans' Affairs",0,0.180794127416014,0.1219,0.6359,0.2901,0.116327893883004,0.606832713045138,0.276839393071858,"dom"
"Energy",115,"Committee on Ways and Means",0,0.104312880458245,4.111,7.9215,7.7767,0.207529834622297,0.399889950124185,0.392580215253519,"dom"
"Energy",115,"Committee on the Budget",0,0.11228566580296,3.4683,5.7173,4.9463,0.245423474550485,0.404566972593919,0.350009552855596,"dom"
"Energy",115,"Committee on the Judiciary",1,0.13416361877304,1.5333,1.0457,1.8444,0.346633811095537,0.236401862820455,0.416964326084008,"prof"
"Energy",115,"Permanent Select Committee on Intelligence",1,0.119194035000319,4.4876,7.1416,6.6189,0.245921493196552,0.391361292408525,0.362717214394923,"dom"
"Energy",115,"Select Committee on Intelligence",1,0.143154964357784,2.5189,4.1485,3.6645,0.243798333317202,0.401523437121923,0.354678229560875,"dom"
"Energy",115,"Special Committee on Aging",0,0.152536391981024,1.8799,3.7073,2.6616,0.227899815730773,0.44943506934342,0.322665114925807,"dom"
"Energy",115,NA,7,0.138773277428419,29.888,47.3871,40.5181,0.253732813099568,0.402290624586139,0.343976562314293,"dom"
"Energy",116,"Commission on Security and Cooperation in Europe",0,0.137413780865434,1.3746,3.6743,1.7565,0.201986657654216,0.53990948364534,0.258103858700444,"dom"
"Energy",116,"Committee on Agriculture",1,0.126359599649154,9.6794,14.8149,12.0561,0.264823367186132,0.405327985466643,0.329848647347225,"dom"
